Issuance Date,Sustainable Development Goals,Credit Type,Vintage Start,Vintage End,Reporting Period Start,Reporting Period End,ID,Name,Region,Country,Project Type,Methodology,Vintage Quantity,Quantity,Serial Number,Additional Certifications,Is Cancelled,Retirement/Cancellation Date,Retirement Beneficiary,Retirement Reason,Retirement Details,Input Type,Holding ID,Vintage,Issuance Year,Days to Retirement,Staleness,Status,Toucan,Toucan Bridger,Toucan Blacklisted,Country Code,Vintaged Batch Years,has_ac,technology,category
2021-12-24,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,817655,29800,12080-383518071-383547870-VCS-VCU-304-VER-CN-1-191-01012010-31122010-0,,True,2022-02-09,0xc4652c97ae04a8cf6541c76cb96d9a7684ea1a8c,Other,TOUCAN-1.0-137-0x8ad206dffd0f7381edfe2a6797e7ed42a464afa4db8333e3c2090a01a1f11b1c-1054,,160798,2010,2021,47.0,,Retired,True,https://polygonscan.com/address/0xc4652c97ae04a8cf6541c76cb96d9a7684ea1a8c,False,CHN,0.9972602739726028,False,HYDRO,HYDRO
2021-12-24,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,817655,8500,12080-383547871-383556370-VCS-VCU-304-VER-CN-1-191-01012010-31122010-0,,True,2022-02-18,0xc4652c97ae04a8cf6541c76cb96d9a7684ea1a8c,Other,TOUCAN-1.0-137-0x8e22ddaf2ec0b96fe2c550d55bf3b13c2cd4cb82ea02fa3804edd25a56f03dea-1076,,160806,2010,2021,56.0,,Retired,True,https://polygonscan.com/address/0xc4652c97ae04a8cf6541c76cb96d9a7684ea1a8c,False,CHN,0.9972602739726028,False,HYDRO,HYDRO
2021-12-24,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,817655,85000,12080-383556371-383641370-VCS-VCU-304-VER-CN-1-191-01012010-31122010-0,,True,2022-02-18,0xC4652c97AE04a8cF6541c76cB96D9a7684eA1A8c,Other,TOUCAN-1.0-137-0x5bdbd3dba3727da7c5db17d6af7d8500420fd639c0caad96b16b1d0dd763f997-1078,,161686,2010,2021,56.0,,Retired,True,https://polygonscan.com/address/0xC4652c97AE04a8cF6541c76cB96D9a7684eA1A8c,False,CHN,0.9972602739726028,False,HYDRO,HYDRO
2021-12-24,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,817655,17470,12080-383641371-383658840-VCS-VCU-304-VER-CN-1-191-01012010-31122010-0,,True,2022-02-21,0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,Other,TOUCAN-1.0-137-0x513c2c1e4e8b3bebdb8489774ab3b7fcd7d93b9b86b01090c1442ddb1491e0fc-1083,,161694,2010,2021,59.0,,Retired,True,https://polygonscan.com/address/0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,False,CHN,0.9972602739726028,False,HYDRO,HYDRO
2021-12-24,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,817655,89125,12080-383658841-383747965-VCS-VCU-304-VER-CN-1-191-01012010-31122010-0,,True,2022-02-21,0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,Other,TOUCAN-1.0-137-0xaabb7962e0d1edb81d253188959589c237dd0d9a9883d0bc766f9749eb4e8b40-1084,,161866,2010,2021,59.0,,Retired,True,https://polygonscan.com/address/0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,False,CHN,0.9972602739726028,False,HYDRO,HYDRO
2021-12-24,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,817655,18105,12080-383747966-383766070-VCS-VCU-304-VER-CN-1-191-01012010-31122010-0,,True,2022-02-23,0x2845ec77192ad7ba2faf67e63b49be6c8d4f8b20,Other,TOUCAN-1.0-137-0x0857b3a8d467177a261e9ec50c0bc1e62766807f0bb6a7075b14b6c3143b49a8-1091,,161868,2010,2021,61.0,,Retired,True,https://polygonscan.com/address/0x2845ec77192ad7ba2faf67e63b49be6c8d4f8b20,False,CHN,0.9972602739726028,False,HYDRO,HYDRO
2021-12-24,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,817655,8259,12080-383766071-383774329-VCS-VCU-304-VER-CN-1-191-01012010-31122010-0,,True,2022-02-24,0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,Other,TOUCAN-1.0-137-0x8af8c5aca8d1da5efa405da212a60599933915d04564315df14d4a2ee7dff1d0-1094,,162051,2010,2021,62.0,,Retired,True,https://polygonscan.com/address/0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,False,CHN,0.9972602739726028,False,HYDRO,HYDRO
2021-12-24,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,817655,41741,12080-383774330-383816070-VCS-VCU-304-VER-CN-1-191-01012010-31122010-0,,True,2022-03-02,0x8fb0547f91a07cbf9e2df70034d63c5863a3602e,Other,TOUCAN-1.0-137-0xf42a8a5917040cde6dde35b3f66793029202521b73946fee2ef5ca8d2379abd3-1100,,162355,2010,2021,68.0,,Retired,True,https://polygonscan.com/address/0x8fb0547f91a07cbf9e2df70034d63c5863a3602e,False,CHN,0.9972602739726028,False,HYDRO,HYDRO
2021-12-24,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,817655,59189,12080-383838913-383898101-VCS-VCU-304-VER-CN-1-191-01012010-31122010-0,,True,2022-03-03,0x8fb0547f91a07cbf9e2df70034d63c5863a3602e,Other,TOUCAN-1.0-137-0x0f97f0dbdcffbafa7c7411ec76cc1fe01e82f2dfe2ef03b81faf7102388b3875-1106,,162371,2010,2021,69.0,,Retired,True,https://polygonscan.com/address/0x8fb0547f91a07cbf9e2df70034d63c5863a3602e,False,CHN,0.9972602739726028,False,HYDRO,HYDRO
2021-12-24,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,817655,28000,12080-383900102-383928101-VCS-VCU-304-VER-CN-1-191-01012010-31122010-0,,True,2022-03-27,0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,Other,TOUCAN-1.0-137-0xcb56e3f6c3e0ea91f2327d553ab7afea885e4d6437e186cc3bf41271316d37f4-1132,,164742,2010,2021,93.0,,Retired,True,https://polygonscan.com/address/0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,False,CHN,0.9972602739726028,False,HYDRO,HYDRO
2021-12-24,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,817655,70000,12080-383928102-383998101-VCS-VCU-304-VER-CN-1-191-01012010-31122010-0,,True,2022-03-27,0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,Other,TOUCAN-1.0-137-0x08e198c9b950d074032ac442276d6cd631b93f9576f2dcd27be041c1f051ace8-1133,,165292,2010,2021,93.0,,Retired,True,https://polygonscan.com/address/0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,False,CHN,0.9972602739726028,False,HYDRO,HYDRO
2021-12-24,,VCU,2008-01-01,2008-12-31,2008-01-01,2008-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,609708,89225,12082-384267495-384356719-VCS-VCU-304-VER-CN-1-191-01012008-31122008-0,,True,2022-01-01,0xC4652c97AE04a8cF6541c76cB96D9a7684eA1A8c,Other,TOUCAN-1.0-137-0x73a8f16017ca2eccfe3e037345030d3c15140899dbcb9909b4eb3c1afeee0de3-927,,156099,2008,2021,8.0,,Retired,True,https://polygonscan.com/address/0xC4652c97AE04a8cF6541c76cB96D9a7684eA1A8c,False,CHN,1.0,False,HYDRO,HYDRO
2021-12-24,,VCU,2008-01-01,2008-12-31,2008-01-01,2008-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,609708,52483,12082-384824720-384877202-VCS-VCU-304-VER-CN-1-191-01012008-31122008-0,,True,2022-03-02,0x8fb0547f91a07cbf9e2df70034d63c5863a3602e,Other,TOUCAN-1.0-137-0x57efc3f9294849dae812c390b9cb45627dbaa87b0a205d8b1c3086a55c494d88-1102,,156135,2008,2021,68.0,,Retired,True,https://polygonscan.com/address/0x8fb0547f91a07cbf9e2df70034d63c5863a3602e,False,CHN,1.0,False,HYDRO,HYDRO
2021-12-24,,VCU,2008-01-01,2008-12-31,2008-01-01,2008-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,609708,1,12082-384424720-384424720-VCS-VCU-304-VER-CN-1-191-01012008-31122008-0,,True,2021-12-30,0x20494f58F26A0B0D93d4d42D7423DAd10C7F7b27,Other,TOUCAN-1.0-137-0x8c0c3580f60a5fccf9c86c5d790616ddeeff8c5fea3404a5efce195fa8ccba83-922,,156434,2008,2021,6.0,,Retired,True,https://polygonscan.com/address/0x20494f58F26A0B0D93d4d42D7423DAd10C7F7b27,False,CHN,1.0,False,HYDRO,HYDRO
2021-12-24,,VCU,2008-01-01,2008-12-31,2008-01-01,2008-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,609708,2999,12082-384424721-384427719-VCS-VCU-304-VER-CN-1-191-01012008-31122008-0,,True,2021-12-30,0x20494f58F26A0B0D93d4d42D7423DAd10C7F7b27,Other,TOUCAN-1.0-137-0xa506cd6594d3c109cd4a4481ee302ded99c57e8d357232919c290243d4c47d8c-923,,156435,2008,2021,6.0,,Retired,True,https://polygonscan.com/address/0x20494f58F26A0B0D93d4d42D7423DAd10C7F7b27,False,CHN,1.0,False,HYDRO,HYDRO
2021-12-24,,VCU,2008-01-01,2008-12-31,2008-01-01,2008-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,609708,61525,12082-384427720-384489244-VCS-VCU-304-VER-CN-1-191-01012008-31122008-0,,True,2022-01-05,0xC4652c97AE04a8cF6541c76cB96D9a7684eA1A8c,Other,TOUCAN-1.0-137-0x7e3911c933560af9a4c322821495a879787c74abe8fa85708516c672b3482ec3-944,,156500,2008,2021,12.0,,Retired,True,https://polygonscan.com/address/0xC4652c97AE04a8cF6541c76cB96D9a7684eA1A8c,False,CHN,1.0,False,HYDRO,HYDRO
2021-12-24,,VCU,2008-01-01,2008-12-31,2008-01-01,2008-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,609708,68000,12082-384356720-384424719-VCS-VCU-304-VER-CN-1-191-01012008-31122008-0,,True,2022-01-01,0x4F8FcF15BC49FecbA384A75d91F3cb60d4E92894,Other,TOUCAN-1.0-137-0xbdccf963311d0b61edfe647149ca92268ae70b483df04e8a628afe838d77f96a-928,,156775,2008,2021,8.0,,Retired,True,https://polygonscan.com/address/0x4F8FcF15BC49FecbA384A75d91F3cb60d4E92894,False,CHN,1.0,False,HYDRO,HYDRO
2021-12-24,,VCU,2008-01-01,2008-12-31,2008-01-01,2008-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,609708,62523,12082-384627720-384690242-VCS-VCU-304-VER-CN-1-191-01012008-31122008-0,,True,2022-01-08,0xC4652c97AE04a8cF6541c76cB96D9a7684eA1A8c,Other,TOUCAN-1.0-137-0xfe76393698cf24fe37aa9d711e16957a59bc2c50806fc46a96b959a1f8dc7007-953,,157076,2008,2021,15.0,,Retired,True,https://polygonscan.com/address/0xC4652c97AE04a8cF6541c76cB96D9a7684eA1A8c,False,CHN,1.0,False,HYDRO,HYDRO
2021-12-24,,VCU,2008-01-01,2008-12-31,2008-01-01,2008-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,609708,32183,12082-384489245-384521427-VCS-VCU-304-VER-CN-1-191-01012008-31122008-0,,True,2022-01-05,0x4f8fcf15bc49fecba384a75d91f3cb60d4e92894,Other,TOUCAN-1.0-137-0x200311982beb62cb145d8b0b42487d4077b72879976a55ab32f58a64188ab682-945,,157080,2008,2021,12.0,,Retired,True,https://polygonscan.com/address/0x4f8fcf15bc49fecba384a75d91f3cb60d4e92894,False,CHN,1.0,False,HYDRO,HYDRO
2021-12-24,,VCU,2008-01-01,2008-12-31,2008-01-01,2008-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,609708,16292,12082-384521428-384537719-VCS-VCU-304-VER-CN-1-191-01012008-31122008-0,,True,2022-01-07,0x2845ec77192ad7ba2faf67e63b49be6c8d4f8b20,Other,TOUCAN-1.0-137-0x7e1a8de4747561305cf844b1c7ac3ea4cafc6c2b2d2329cd02574a198c4ec454-942,,157082,2008,2021,14.0,,Retired,True,https://polygonscan.com/address/0x2845ec77192ad7ba2faf67e63b49be6c8d4f8b20,False,CHN,1.0,False,HYDRO,HYDRO
2021-12-24,,VCU,2008-01-01,2008-12-31,2008-01-01,2008-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,609708,42516,12082-384537720-384580235-VCS-VCU-304-VER-CN-1-191-01012008-31122008-0,,True,2022-01-07,0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,Other,TOUCAN-1.0-137-0x5b70cf483cb896351aa4f4fc81a324ef906d648b6e702e432a0cb8f69e55c45c-949,,157151,2008,2021,14.0,,Retired,True,https://polygonscan.com/address/0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,False,CHN,1.0,False,HYDRO,HYDRO
2021-12-24,,VCU,2008-01-01,2008-12-31,2008-01-01,2008-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,609708,47484,12082-384580236-384627719-VCS-VCU-304-VER-CN-1-191-01012008-31122008-0,,True,2022-01-07,0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,Other,TOUCAN-1.0-137-0xd3409983dddd5634aabe4b27aff888e8acc283a3e5b9b1e338c7cabeaf9da445-950,,157244,2008,2021,14.0,,Retired,True,https://polygonscan.com/address/0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,False,CHN,1.0,False,HYDRO,HYDRO
2021-12-24,,VCU,2008-01-01,2008-12-31,2008-01-01,2008-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,609708,32850,12082-384690243-384723092-VCS-VCU-304-VER-CN-1-191-01012008-31122008-0,,True,2022-01-08,0x4F8FcF15BC49FecbA384A75d91F3cb60d4E92894,Other,TOUCAN-1.0-137-0x2aa5642ad0dbafdece1b971a411af728b788a2edb914542a1f46483075318b4d-954,,157367,2008,2021,15.0,,Retired,True,https://polygonscan.com/address/0x4F8FcF15BC49FecbA384A75d91F3cb60d4E92894,False,CHN,1.0,False,HYDRO,HYDRO
2021-12-24,,VCU,2008-01-01,2008-12-31,2008-01-01,2008-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,609708,77453,12082-384723093-384800545-VCS-VCU-304-VER-CN-1-191-01012008-31122008-0,,True,2022-01-08,0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,Other,TOUCAN-1.0-137-0xbd799385e034c4685375b423df2bb438fe7552c8cb94d4c0a6ed582043b03a0b-955,,157368,2008,2021,15.0,,Retired,True,https://polygonscan.com/address/0x2845Ec77192Ad7BA2Faf67e63B49BE6c8D4f8b20,False,CHN,1.0,False,HYDRO,HYDRO
2021-12-24,,VCU,2008-01-01,2008-12-31,2008-01-01,2008-12-31,191,4×50 MW Dayingjiang- 3 Hydropower Project Phases 1&2,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,609708,24174,12082-384800546-384824719-VCS-VCU-304-VER-CN-1-191-01012008-31122008-0,,True,2022-01-08,0xC4652c97AE04a8cF6541c76cB96D9a7684eA1A8c,Other,TOUCAN-1.0-137-0x180d9306c7d85cfe25a65b0286ee3d8b708988d20748608d975e50a5efeee414-956,,157373,2008,2021,15.0,,Retired,True,https://polygonscan.com/address/0xC4652c97AE04a8cF6541c76cB96D9a7684eA1A8c,False,CHN,1.0,False,HYDRO,HYDRO
2021-12-20,,VCU,2008-04-01,2009-09-30,2008-04-01,2009-09-30,766,Teesta- V Hydro Power project in Sikkim,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,2970612,75000,12032-375867681-375942680-VCS-VCU-291-VER-IN-1-766-01042008-30092009-0,,True,2022-01-14,0xF36729fBfcdE9A65386eb236460d8A8CfceD2156,Other,TOUCAN-1.0-137-0xe97e77e44f2d6769176ea534b81f5ce884177edc2070fce949b060f307c7dca9-966,,155322,2008,2021,25.0,,Retired,True,https://polygonscan.com/address/0xF36729fBfcdE9A65386eb236460d8A8CfceD2156,False,IND,1.4986301369863013,False,HYDRO,HYDRO
2021-12-20,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,766,Teesta- V Hydro Power project in Sikkim,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,2093479,25000,12033-376042681-376067680-VCS-VCU-291-VER-IN-1-766-01012010-31122010-0,,True,2022-01-14,0xF36729fBfcdE9A65386eb236460d8A8CfceD2156,Other,TOUCAN-1.0-137-0xdccd85037b58e5cbfa53c082076c0ec14b17ac066ab9ec991d98514557ee4bb6-980,,155323,2010,2021,25.0,,Retired,True,https://polygonscan.com/address/0xF36729fBfcdE9A65386eb236460d8A8CfceD2156,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-12-20,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,766,Teesta- V Hydro Power project in Sikkim,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,2093479,100000,12033-376217681-376317680-VCS-VCU-291-VER-IN-1-766-01012010-31122010-0,,True,2022-03-05,0xF36729fBfcdE9A65386eb236460d8A8CfceD2156,Other,TOUCAN-1.0-137-0x6e7d89547b072f3b8d103a2d940fa48e93b5b10bf0edf1a06fa392ddd5e1f8e7-1108,,156035,2010,2021,75.0,,Retired,True,https://polygonscan.com/address/0xF36729fBfcdE9A65386eb236460d8A8CfceD2156,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-10-18,,VCU,2008-04-01,2009-09-30,2008-04-01,2009-09-30,766,Teesta- V Hydro Power project in Sikkim,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,2970612,100000,11476-333103620-333203619-VCS-VCU-291-VER-IN-1-766-01042008-30092009-0,,True,2021-10-22,0xAf529400FF068AFbdc907c699B9184a4381481B0,Other,TOUCAN-1.0-137-0xb4530389f801de83e4d508ae8aba98aa24edaf0bf2ed3beb62b6f874ec0e5d7e-422,,148891,2008,2021,4.0,,Retired,True,https://polygonscan.com/address/0xAf529400FF068AFbdc907c699B9184a4381481B0,False,IND,1.4986301369863013,False,HYDRO,HYDRO
2021-10-18,,VCU,2008-04-01,2009-09-30,2008-04-01,2009-09-30,766,Teesta- V Hydro Power project in Sikkim,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,2970612,250,11476-333203620-333203869-VCS-VCU-291-VER-IN-1-766-01042008-30092009-0,,True,2021-11-04,0xF36729fBfcdE9A65386eb236460d8A8CfceD2156,Other,TOUCAN-1.0-137-0x0914a3cb02100f87e30194c38d70819eba82d6a3180965aae874ddaaef03f981-584,,149361,2008,2021,17.0,,Retired,True,https://polygonscan.com/address/0xF36729fBfcdE9A65386eb236460d8A8CfceD2156,False,IND,1.4986301369863013,False,HYDRO,HYDRO
2021-10-18,,VCU,2008-04-01,2009-09-30,2008-04-01,2009-09-30,766,Teesta- V Hydro Power project in Sikkim,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,2970612,74750,11476-333203870-333278619-VCS-VCU-291-VER-IN-1-766-01042008-30092009-0,,True,2021-11-04,0xF36729fBfcdE9A65386eb236460d8A8CfceD2156,Other,TOUCAN-1.0-137-0x974ef784202404e01a3d98aeaf6a68ee4517b5f5c093ecf4aea9a67eba9188da-585,,150358,2008,2021,17.0,,Retired,True,https://polygonscan.com/address/0xF36729fBfcdE9A65386eb236460d8A8CfceD2156,False,IND,1.4986301369863013,False,HYDRO,HYDRO
2021-10-18,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,766,Teesta- V Hydro Power project in Sikkim,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,2093479,100000,11477-333278620-333378619-VCS-VCU-291-VER-IN-1-766-01012010-31122010-0,,True,2021-10-22,0xAf529400FF068AFbdc907c699B9184a4381481B0,Other,TOUCAN-1.0-137-0x8b3f75e5f75c7f4851f596a4db1bbd2ce500d09226e2173ef494daabc3fd669e-428,,148892,2010,2021,4.0,,Retired,True,https://polygonscan.com/address/0xAf529400FF068AFbdc907c699B9184a4381481B0,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-10-18,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,766,Teesta- V Hydro Power project in Sikkim,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,2093479,100000,11477-333428620-333528619-VCS-VCU-291-VER-IN-1-766-01012010-31122010-0,,True,2021-11-09,0xaC5f1da716b466aEdBFE24bb8496Ce4B956aF05F,Other,TOUCAN-1.0-137-0xf6b0a361f02dd5d4e4a3e56e0f0ffe301d1832e78e1a0eff2b5b40fca47707be-621,,149362,2010,2021,22.0,,Retired,True,https://polygonscan.com/address/0xaC5f1da716b466aEdBFE24bb8496Ce4B956aF05F,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-10-18,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,766,Teesta- V Hydro Power project in Sikkim,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,2093479,175000,11477-333528620-333703619-VCS-VCU-291-VER-IN-1-766-01012010-31122010-0,,True,2021-11-04,0xF36729fBfcdE9A65386eb236460d8A8CfceD2156,Other,TOUCAN-1.0-137-0xbc2d6c5422a47aaa757ac94efbf7b6ec056f01abbd23e9429ec030be6a7b08e7-593,,149726,2010,2021,17.0,,Retired,True,https://polygonscan.com/address/0xF36729fBfcdE9A65386eb236460d8A8CfceD2156,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-09-24,,VCU,2009-10-01,2009-12-31,2009-10-01,2009-12-31,766,Teesta- V Hydro Power project in Sikkim,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,402007,2007,11325-319694151-319696157-VCS-VCU-291-VER-IN-1-766-01102009-31122009-0,,True,2021-10-27,0xFea7485ec830d655ae7C6dC79DEc03e25539E14b,Other,TOUCAN-1.0-137-0x7b89af7760cd2e7ab06d53b410c4fa37d0d313037a184b3fc5b360eb39357fd0-505,,142875,2009,2021,33.0,,Retired,True,https://polygonscan.com/address/0xFea7485ec830d655ae7C6dC79DEc03e25539E14b,False,IND,0.2493150684931507,False,HYDRO,HYDRO
2021-09-24,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,766,Teesta- V Hydro Power project in Sikkim,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,2093479,25000,11326-319755651-319780650-VCS-VCU-291-VER-IN-1-766-01012010-31122010-0,,True,2021-10-26,0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F,Other,TOUCAN-1.0-137-0xdab43ff1d00b0d9fa9bb8e30ee2bcf02005cc1d6257c6123ed2a5eb60f06e707-477,,149246,2010,2021,32.0,,Retired,True,https://polygonscan.com/address/0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-09-24,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,766,Teesta- V Hydro Power project in Sikkim,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,2093479,25000,11326-319780651-319805650-VCS-VCU-291-VER-IN-1-766-01012010-31122010-0,,True,2021-10-26,0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F,Other,TOUCAN-1.0-137-0x83d544b77328b8656a8bf20832193acc9d02cb066c8d41b52ee40bbe73dbcc72-468,,149722,2010,2021,32.0,,Retired,True,https://polygonscan.com/address/0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-09-24,,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,766,Teesta- V Hydro Power project in Sikkim,Asia,India,Energy industries (renewable/non-renewable sources),ACM0002,2093479,25887,11326-319805651-319831537-VCS-VCU-291-VER-IN-1-766-01012010-31122010-0,,True,2021-10-28,0x327924cb8fb1daf959bbb8441f9b522e716f7794,Other,TOUCAN-1.0-137-0x6b0d2fbd8d05cee937adef5e31a484a7b1e2e133d633a0bdad889602721052d1-512,,149723,2010,2021,34.0,,Retired,True,https://polygonscan.com/address/0x327924cb8fb1daf959bbb8441f9b522e716f7794,False,IND,0.9972602739726028,False,HYDRO,HYDRO
